264.18701109863906	322.3755913738821	944.1198474720206
265.73245895210704	276.2944076979921	890.6566771084766
264.6501284932099	278.61989488474023	870.8867864954136
244.8784386292017	354.22818120828526	1328.509151492358
228.70500684021852	262.3626931242933	1583.2369578618936
471.4942854282855	762.0612315335159	2330.004966048855
251.66896721165426	270.5836405264237	1321.1154227533343
256.1843121043772	393.42179318297724	1878.9508666419322
0.0	992.9841582523405	2595.7125646763266
248.77645032196847	280.5850732308693	1599.7935026021216
135.13508855221312	1318.1852184412282	2557.7742605947137
253.4901568285768	260.12523349549116	1313.6248771495323
408.50455858772114	1192.234421963068	2471.9959405332606
232.0955662886547	274.9622009515486	1612.9499904608867
240.1060285344697	268.78787392937284	1031.9249931529284
249.4583342280306	262.039251909265	1829.957753411254
264.82424368174514	273.5564268969187	1109.8061530019722
492.479257940382	679.6486317990451	2330.294531414083
265.0120921847904	275.05460315557366	1136.8736508433274
243.0481855603765	272.7329205204737	1366.3756188631914
483.5556151204631	664.4255393314014	2338.9786408555065
383.3578863681675	606.7695900226955	2323.6370825735207
330.0989333824422	350.5623158714498	2528.873203945327
259.45712779262874	265.9144214117652	1389.0422852172978
246.92716835985843	280.3935999369243	2147.0407676021173
253.10018214353926	268.4641337002236	1010.5479386215851
260.9531540593904	273.0902823892972	1060.7800758047101
241.58343200240634	272.2404842080166	1659.2794087724185
544.505425274694	1454.0982343700014	2704.9504588074687
335.8660160654018	737.209872407358	2269.6795926098825
267.92273764135086	302.11409725948533	1068.7343545107954
249.38259882351832	339.4360642000002	1362.6032571459561
246.5188383947615	279.3411192732756	2211.694777640343
248.635612945954	281.4582112109459	1375.8155635820178
249.0209142245635	336.29329958270165	1422.8063294436495
259.7549007033705	311.75902635344534	1237.7226563829747
249.74802629547094	255.2438803378367	2266.83382428628
197.43133878468518	308.71696674993984	2118.0769191113504
234.7931432380671	269.1386356068802	1256.6956735543645
272.76436958317265	353.9516228044869	906.7496593120662
289.12976188427405	381.5860424898331	1529.2556804568683
338.37180472819364	707.9964630332819	2279.476922084018
463.0870898330998	708.3586247703588	2309.8027848603465
257.98068440077736	313.90246858174373	891.7766924789886
257.14388531141725	312.90660118350905	1192.7970124780893
249.47160870180352	332.59225427459995	1372.2685018349016
349.792832363052	1267.4617226470739	2614.996466313897
254.17424345657437	264.81928408235854	876.1807615005882
251.91593896285752	262.39604056481636	1335.1810185531926
542.7776091933629	793.1165706500065	2288.3873021036866
0.0	547.8201399604292	2412.69933134071
248.44412904525043	341.89970871498986	2561.771012875258
191.83501780844816	416.9350069603385	2269.513299544951
242.64117941334916	307.3122213485323	998.6805010931919
258.1839603172192	328.85072840007757	1526.1238994046828
241.33103069294174	304.43114267375046	1469.6001413380754
143.49208681385318	605.0514765751341	2231.1151912433884
256.59623913690973	264.49224893319666	1303.1764875380493
254.19011559167168	265.4175707581184	1319.3095648355118
279.5704389363352	318.0509875858077	1490.5012137517563
274.0389747614077	768.0772392951128	2438.781092522465
268.6478267464054	313.3416463876676	1447.4960846191566
251.87406925439782	261.2462794312064	1390.8915443081
237.4243487789137	271.68447371508245	1651.8445653429726
96.7805171781376	715.4502290267473	2113.917493750502
70.60064990389682	1250.1141206028294	2678.4649462611947
239.85672754883086	298.79557804562404	1232.0048889229563
207.0203945380632	291.8435713316794	1605.517893104979
253.7610712775429	265.5512653141474	1292.7533145963882
141.84762063064892	491.1514377092568	2307.014135352355
258.36402088477666	313.2690449892539	1740.6824619377755
244.69291863211092	351.4830474068659	1332.6562985393164
257.7166604776983	270.6117096593516	866.0916693735935
283.36928179710225	394.15425847826214	1954.8422901376964
221.03546871640148	891.3281344360771	2430.463903091665
273.20235891320306	821.812840153981	2497.841333423553
232.03659543677153	1627.5741304478486	2722.2676366264877
254.55635350319807	268.3939308331599	1564.6260823368182
239.0007984615361	270.9845706902411	1620.6437220500138
238.90122641642841	316.916454221661	2072.1304427115224
244.08637525226328	279.1946171173173	1529.7314229284223
251.72317299427402	265.69050009208706	775.1034406881372
258.7109674527032	343.29409393885845	2154.054134514933
245.06640960953897	276.38310570962983	1617.890467045504
241.15492137269968	270.4332305035566	1732.287875283389
0.0	1163.5696223769921	2269.7705485002116
143.08908806122284	545.0149339636077	2312.380343269233
333.6779950401588	1020.6525006380417	2604.1311464271516
372.60651743705245	933.6928230910374	2486.252046297518
0.0	640.3777850736619	2492.8991141731385
474.4382939374213	873.0185859335534	2419.4112223468787
484.2411867832802	708.1383759156435	2324.4113306623326
144.50099269484323	775.1955321963794	2401.634693087673
255.2082013291076	263.5172215707883	1391.0137139267895
475.64006142397733	887.6083730509996	2450.199775492706
260.48647018355274	325.1500770146669	2398.741753979006
370.9354099931668	624.8613180030123	2330.7182870762344
277.66769872133733	317.4720581189054	1246.323978592421
160.41867156453682	739.7617994681834	2501.4301033397683
226.07954744667413	324.10551652246636	2344.7205881697246
326.17501092679555	1738.8821354609504	2997.3438062272744
363.75062222704696	1674.7143498819207	2957.0554205227204
361.8026902384706	1743.0542705481096	2989.4590456281776
438.856063090109	1742.597724745717	3033.5658607685773
77.80975134961457	1420.7762799904626	2680.49283860576
0.0	1319.7063854111275	2448.843130239994
340.99190688566824	1690.063343478158	2962.2729487720285
339.58802482349586	1728.9795875044576	2948.2306772948637
130.12949615512713	379.77310273963644	1891.722882735006
198.98352072688772	381.10479567391747	1521.6904141057007
204.59465668489747	387.8063738501806	1982.3803106278476
187.2948293173117	350.6255243647874	1802.0793626734526
194.48616718400004	372.8953823209819	1219.8041233355627
180.9592956037863	353.9036740594862	377.4777932403672
162.9221019874132	363.8190469079004	2134.2575562537654
174.87463425108854	352.2249894552894	927.4747296118768
183.75306300603472	406.45445968303846	2440.003471829033
204.71052370960177	387.4027685119049	1600.504703148302
75.418701832622	517.6463915549824	2416.4617723825118
201.15010261521073	396.4475087267399	2072.103461345105
224.34209241164203	355.88785719202633	922.9187870700512
127.79708926895216	358.61505023237623	2193.0117220202274
172.91704478164868	368.1912817636087	1706.373997586036
163.84248174023188	381.897293263777	542.3189488318806
159.48047769918236	407.61710247145726	2456.592808674714
201.86119286154235	394.27139018995194	2260.2681139382375
199.1102917543211	384.11521592831275	2258.817662436787
206.4530166436837	370.20915944414327	621.5252557303637
205.15529776259854	380.4253067519371	1074.1727134191233
163.20753424442458	361.8320586773377	2486.2553226056793
182.58435701643688	443.6064308258816	2383.2434037855187
193.58912632855532	346.4742055715043	1928.3672376430236
131.66777070693757	368.2445078489133	1076.100651847959
195.9043233398268	388.3083834624461	2081.884192827186
204.80830046361496	397.36870204451867	2281.049672982713
165.38538486016563	358.64130704651797	2496.438167206048
222.89338097654368	375.03564584375	1880.180089865594
205.75898523840522	377.89216396044577	944.5434030736586
197.99773212437165	365.49204500628235	1497.3249333771637
196.76497467218758	307.02987729800617	1417.644327685009
161.0374884427758	356.85336285643257	1054.0284018238597
206.15992246120547	356.8295104690941	889.2431299223016
172.66727050849227	358.40265397621494	1541.8552255947839
186.15117561911774	365.40313335031755	1770.599311838403
199.1119421760041	363.5469874351038	1100.6925421763287
199.19945396616356	371.9394560687323	2131.5178225635736
207.25718255842912	366.48222578215626	989.3812083255816
178.26705585883948	360.59589409774964	2246.6171365390496
205.87452742931777	334.90538977948637	812.5316861414628
179.1860310000992	376.6655197708595	1759.6188962400206
